Sample	Mut_Rate	Fitness	Nodes	Leaves	Tree_Score
Clonal_evolution_83068676.dat	0.000003000000	0.001000000000	1	1	0.000000
Clonal_evolution_83073909.dat	0.000060000000	0.003000000000	3	2	0.500000
Clonal_evolution_83085087.dat	0.000006000000	0.005000000000	1	1	0.000000
Clonal_evolution_83085411.dat	0.000020000000	0.000500000000	9	6	0.833333
Clonal_evolution_830924.dat	0.000001000000	0.010000000000	1	1	0.000000
Clonal_evolution_83093658.dat	0.000080000000	0.000700000000	10	6	0.796296
Clonal_evolution_8309564.dat	0.000000800000	0.000500000000	1	1	0.000000
Clonal_evolution_83102483.dat	0.000050000000	0.003000000000	3	2	0.500000
Clonal_evolution_83103303.dat	0.000004000000	0.001000000000	3	2	0.500000
Clonal_evolution_83109340.dat	0.000070000000	0.000900000000	5	2	0.500000
Clonal_evolution_83110501.dat	0.000000200000	0.100000000000	1	1	0.000000
Clonal_evolution_83113048.dat	0.000002000000	0.007000000000	1	1	0.000000
Clonal_evolution_83114752.dat	0.000010000000	0.100000000000	1	1	0.000000
Clonal_evolution_83115933.dat	0.000900000000	0.001000000000	6	3	0.533333
Clonal_evolution_83117386.dat	0.000000200000	0.500000000000	1	1	0.000000
Clonal_evolution_83117557.dat	0.000000200000	0.000300000000	1	1	0.000000
Clonal_evolution_83118481.dat	0.000040000000	0.002000000000	4	3	0.666667
Clonal_evolution_8311870.dat	0.000200000000	0.009000000000	4	3	0.666667
Clonal_evolution_83121018.dat	0.000600000000	0.010000000000	6	4	0.700000
Clonal_evolution_83123164.dat	0.000300000000	0.000300000000	5	3	0.583333
Clonal_evolution_83125481.dat	0.000060000000	0.100000000000	1	1	0.000000
Clonal_evolution_83128288.dat	0.000050000000	0.003000000000	4	2	0.500000
Clonal_evolution_83132195.dat	0.000001000000	0.000500000000	2	1	0.000000
Clonal_evolution_831342.dat	0.000003000000	0.000900000000	1	1	0.000000
Clonal_evolution_83136566.dat	0.000000100000	0.100000000000	1	1	0.000000
Clonal_evolution_8313752.dat	0.000002000000	0.000400000000	1	1	0.000000
Clonal_evolution_8313756.dat	0.000030000000	0.000100000000	12	8	0.806818
Clonal_evolution_83141116.dat	0.000005000000	0.010000000000	1	1	0.000000
Clonal_evolution_83142030.dat	0.000008000000	0.000500000000	4	2	0.500000
Clonal_evolution_83144465.dat	0.000005000000	0.000800000000	2	1	0.000000
Clonal_evolution_83145973.dat	0.000050000000	0.000500000000	7	3	0.611111
Clonal_evolution_83151103.dat	0.000000500000	0.000500000000	1	1	0.000000
Clonal_evolution_83151274.dat	0.000000600000	0.900000000000	1	1	0.000000
Clonal_evolution_83151309.dat	0.000000600000	0.007000000000	1	1	0.000000
Clonal_evolution_83154382.dat	0.000070000000	0.000900000000	6	5	0.800000
Clonal_evolution_8315904.dat	0.000000300000	0.010000000000	1	1	0.000000
Clonal_evolution_83159476.dat	0.000005000000	0.006000	2	1	0.000000
Clonal_evolution_83159877.dat	0.000000700000	0.000500000000	1	1	0.000000
Clonal_evolution_83162629.dat	0.000001000000	0.900000000000	1	1	0.000000
Clonal_evolution_83162868.dat	0.000008000000	0.000600000000	2	1	0.000000
Clonal_evolution_83166207.dat	0.000000100000	0.002000000000	1	1	0.000000
Clonal_evolution_83167021.dat	0.000010000000	0.003000000000	1	1	0.000000
Clonal_evolution_83172936.dat	0.000070000000	0.004000000000	6	5	0.800000
Clonal_evolution_83175299.dat	0.000002000000	0.000200000000	2	1	0.000000
Clonal_evolution_83177072.dat	0.000001000000	0.007000	1	1	0.000000
Clonal_evolution_83178611.dat	0.000000600000	0.000100000000	1	1	0.000000
Clonal_evolution_83179017.dat	0.000040000000	0.002000000000	6	3	0.666667
Clonal_evolution_83180097.dat	0.000040000000	0.000100000000	10	4	0.666667
Clonal_evolution_8319301.dat	0.000003000000	0.009000000000	1	1	0.000000
Clonal_evolution_83194288.dat	0.000030000000	0.007000	1	1	0.000000
Clonal_evolution_83205580.dat	0.000400000000	0.006000000000	11	8	0.850000
Clonal_evolution_83210212.dat	0.000000900000	0.007000000000	1	1	0.000000
Clonal_evolution_83214413.dat	0.000090000000	0.004000000000	6	4	0.750000
Clonal_evolution_83214601.dat	0.000000400000	0.000600000000	1	1	0.000000
Clonal_evolution_83216067.dat	0.000200000000	0.500000000000	1	1	0.000000
Clonal_evolution_83217248.dat	0.000002000000	0.005000000000	1	1	0.000000
Clonal_evolution_83217624.dat	0.000005000000	0.000100000000	4	3	0.666667
Clonal_evolution_83218271.dat	0.000005000000	0.000700000000	5	4	0.750000
Clonal_evolution_83218348.dat	0.000060000000	0.006000000000	4	3	0.666667
Clonal_evolution_83219149.dat	0.000009000000	0.000800000000	2	1	0.000000
Clonal_evolution_83219177.dat	0.000000800000	0.000600000000	1	1	0.000000
Clonal_evolution_83219767.dat	0.000060000000	0.050000000000	1	1	0.000000
Clonal_evolution_83220746.dat	0.000000500000	0.500000000000	1	1	0.000000
Clonal_evolution_83224091.dat	0.000100000000	0.002000000000	8	5	0.685714
Clonal_evolution_83227353.dat	0.000000800000	0.000700000000	1	1	0.000000
Clonal_evolution_83229280.dat	0.000060000000	0.005000000000	4	3	0.666667
Clonal_evolution_83231506.dat	0.000000700000	0.006000000000	1	1	0.000000
Clonal_evolution_83233641.dat	0.000008000000	0.050000000000	1	1	0.000000
Clonal_evolution_83234694.dat	0.000001000000	0.002000	1	1	0.000000
Clonal_evolution_83236188.dat	0.000008000000	0.100000000000	1	1	0.000000
Clonal_evolution_83236493.dat	0.000000800000	0.000900000000	1	1	0.000000
Clonal_evolution_83236883.dat	0.000001000000	0.006000000000	1	1	0.000000
Clonal_evolution_83240845.dat	0.000080000000	0.000200000000	10	7	0.841270
Clonal_evolution_83242926.dat	0.000000200000	0.002000000000	1	1	0.000000
Clonal_evolution_83248177.dat	0.000007000000	0.003000000000	1	1	0.000000
Clonal_evolution_83248866.dat	0.000090000000	0.004000000000	8	6	0.833333
Clonal_evolution_83249354.dat	0.000002000000	0.004000000000	1	1	0.000000
Clonal_evolution_83252969.dat	0.000030000000	0.006000000000	4	3	0.666667
Clonal_evolution_83254712.dat	0.000006000000	0.000100000000	7	4	0.750000
Clonal_evolution_8326016.dat	0.000010000000	0.005000000000	1	1	0.000000
Clonal_evolution_83261408.dat	0.000040000000	0.001000000000	4	3	0.666667
Clonal_evolution_83263126.dat	0.000050000000	0.001000000000	5	4	0.750000
Clonal_evolution_83265256.dat	0.000100000000	0.005000000000	5	3	0.666667
Clonal_evolution_83268687.dat	0.000080000000	0.000900000000	9	8	0.875000
Clonal_evolution_8326872.dat	0.000005000000	0.050000000000	1	1	0.000000
Clonal_evolution_83274019.dat	0.000030000000	0.000900000000	5	3	0.666667
Clonal_evolution_83276772.dat	0.000020000000	0.050000000000	1	1	0.000000
Clonal_evolution_83283863.dat	0.000000700000	0.000200000000	1	1	0.000000
Clonal_evolution_83285598.dat	0.000008000000	0.000600000000	2	1	0.000000
Clonal_evolution_8328691.dat	0.000000300000	0.001000000000	1	1	0.000000
Clonal_evolution_83290446.dat	0.000000100000	0.000600000000	2	1	0.000000
Clonal_evolution_83291814.dat	0.000060000000	0.001000000000	8	6	0.833333
Clonal_evolution_83297381.dat	0.000008000000	0.050000000000	1	1	0.000000
Clonal_evolution_83304153.dat	0.000001000000	0.000500000000	1	1	0.000000
Clonal_evolution_83305177.dat	0.000000300000	0.004000	1	1	0.000000
Clonal_evolution_83305870.dat	0.000060000000	0.000400000000	9	6	0.791667
Clonal_evolution_83306744.dat	0.000001000000	0.000700000000	1	1	0.000000
Clonal_evolution_83307129.dat	0.000000900000	0.500000000000	1	1	0.000000
Clonal_evolution_83307989.dat	0.000010000000	0.000500000000	3	2	0.500000
Clonal_evolution_83311127.dat	0.000009000000	0.006000	2	1	0.000000
Clonal_evolution_83311525.dat	0.000030000000	0.000100000000	9	6	0.729167
Clonal_evolution_83317215.dat	0.000020000000	0.001000000000	3	2	0.500000
Clonal_evolution_83317899.dat	0.000006000000	0.001000000000	2	1	0.000000
Clonal_evolution_83320691.dat	0.000020000000	0.000800000000	5	3	0.666667
Clonal_evolution_83326576.dat	0.000000200000	0.004000000000	1	1	0.000000
Clonal_evolution_83327876.dat	0.000400000000	0.000900000000	6	4	0.750000
Clonal_evolution_8333147.dat	0.000060000000	0.001000000000	4	2	0.333333
Clonal_evolution_83338743.dat	0.000002000000	0.002000000000	1	1	0.000000
Clonal_evolution_83339267.dat	0.000070000000	0.007000000000	2	1	0.000000
Clonal_evolution_83339586.dat	0.000010000000	0.004000000000	1	1	0.000000
Clonal_evolution_83340563.dat	0.000003000000	0.050000000000	1	1	0.000000
Clonal_evolution_83341797.dat	0.000005000000	0.000400000000	1	1	0.000000
Clonal_evolution_83350314.dat	0.000003000000	0.000200000000	2	1	0.000000
Clonal_evolution_83350902.dat	0.000700000000	0.005000000000	8	4	0.714286
Clonal_evolution_83353725.dat	0.000000300000	0.006000000000	1	1	0.000000
Clonal_evolution_83355786.dat	0.000003000000	0.000800000000	2	1	0.000000
Clonal_evolution_833598.dat	0.000007000000	0.000800	3	2	0.500000
Clonal_evolution_8336444.dat	0.000050000000	0.003000000000	3	2	0.500000
Clonal_evolution_83371462.dat	0.000040000000	0.000100000000	11	7	0.857143
Clonal_evolution_83373246.dat	0.000500000000	0.000800000000	5	4	0.750000
Clonal_evolution_83375308.dat	0.000090000000	0.000200000000	8	4	0.678571
Clonal_evolution_83375804.dat	0.000500000000	0.002000000000	9	5	0.700000
Clonal_evolution_83375993.dat	0.000005000000	0.009000000000	1	1	0.000000
Clonal_evolution_83378060.dat	0.000003000000	0.002000000000	1	1	0.000000
Clonal_evolution_8337908.dat	0.000000500000	0.100000000000	1	1	0.000000
Clonal_evolution_8338086.dat	0.000020000000	0.007000	1	1	0.000000
Clonal_evolution_83382907.dat	0.000050000000	0.003000000000	5	4	0.750000
Clonal_evolution_83385675.dat	0.000080000000	0.004000000000	5	3	0.583333
Clonal_evolution_83386680.dat	0.000008000000	0.100000000000	1	1	0.000000
Clonal_evolution_83388047.dat	0.000200000000	0.009000000000	9	6	0.833333
Clonal_evolution_83391485.dat	0.000007000000	0.050000000000	1	1	0.000000
Clonal_evolution_83392512.dat	0.000020000000	0.000200000000	7	4	0.500000
Clonal_evolution_83402936.dat	0.000000700000	0.000300000000	1	1	0.000000
Clonal_evolution_83405151.dat	0.000010000000	0.001000000000	2	1	0.000000
Clonal_evolution_83406715.dat	0.000300000000	0.009000000000	9	7	0.857143
Clonal_evolution_83417874.dat	0.000002000000	0.900000000000	1	1	0.000000
Clonal_evolution_83418297.dat	0.000003000000	0.004000000000	1	1	0.000000
Clonal_evolution_83418333.dat	0.000002000000	0.000100000000	3	2	0.500000
Clonal_evolution_83418394.dat	0.000400000000	0.009000000000	6	3	0.533333
Clonal_evolution_83420122.dat	0.000200000000	0.001000000000	4	2	0.500000
Clonal_evolution_83424357.dat	0.000007000000	0.000800000000	2	1	0.000000
Clonal_evolution_83425233.dat	0.000020000000	0.000500000000	5	3	0.666667
Clonal_evolution_83425823.dat	0.000000600000	0.000400000000	2	1	0.000000
Clonal_evolution_83427475.dat	0.000009000000	0.000100000000	7	3	0.555556
Clonal_evolution_83436414.dat	0.000005000000	0.001000000000	1	1	0.000000
Clonal_evolution_83444650.dat	0.000008000000	0.009000	2	1	0.000000
Clonal_evolution_83446037.dat	0.000200000000	0.500000000000	1	1	0.000000
Clonal_evolution_83450286.dat	0.000007000000	0.000500000000	2	1	0.000000
Clonal_evolution_83451418.dat	0.000000100000	0.000100000000	1	1	0.000000
Clonal_evolution_83451991.dat	0.000080000000	0.000900000000	6	3	0.533333
Clonal_evolution_83452610.dat	0.000000300000	0.000100000000	1	1	0.000000
Clonal_evolution_83453728.dat	0.000008000000	0.000200000000	3	2	0.500000
Clonal_evolution_83456908.dat	0.000020000000	0.000800000000	4	3	0.666667
Clonal_evolution_83458129.dat	0.000007000000	0.000100000000	6	4	0.700000
Clonal_evolution_83460981.dat	0.000000900000	0.009000	1	1	0.000000
Clonal_evolution_83461146.dat	0.000007000000	0.000900000000	2	1	0.000000
Clonal_evolution_83461204.dat	0.000004000000	0.000900000000	2	1	0.000000
Clonal_evolution_83461332.dat	0.000003000000	0.004000000000	1	1	0.000000
Clonal_evolution_83464497.dat	0.000000900000	0.010000000000	1	1	0.000000
Clonal_evolution_83467024.dat	0.000001000000	0.007000000000	1	1	0.000000
Clonal_evolution_83469075.dat	0.000040000000	0.000400000000	11	7	0.742857
Clonal_evolution_83469110.dat	0.000000900000	0.000200000000	3	2	0.500000
Clonal_evolution_83469884.dat	0.000070000000	0.004000000000	4	3	0.666667
Clonal_evolution_83470089.dat	0.000000700000	0.050000000000	1	1	0.000000
Clonal_evolution_8347122.dat	0.000004000000	0.000800000000	1	1	0.000000
Clonal_evolution_83473176.dat	0.000000700000	0.050000000000	1	1	0.000000
Clonal_evolution_83475162.dat	0.000005000000	0.000700000000	2	1	0.000000
Clonal_evolution_83476108.dat	0.000007000000	0.050000000000	1	1	0.000000
Clonal_evolution_83476810.dat	0.000030000000	0.000200000000	8	5	0.742857
Clonal_evolution_83487572.dat	0.000080000000	0.000700000000	8	5	0.771429
Clonal_evolution_83495509.dat	0.000080000000	0.001000000000	8	6	0.714286
Clonal_evolution_83498576.dat	0.000002000000	0.002000000000	1	1	0.000000
Clonal_evolution_83502356.dat	0.000000200000	0.000600000000	1	1	0.000000
Clonal_evolution_83505444.dat	0.000003000000	0.000900000000	2	1	0.000000
Clonal_evolution_83508783.dat	0.000008000000	0.005000000000	3	2	0.500000
Clonal_evolution_83508857.dat	0.000003000000	0.001000000000	1	1	0.000000
Clonal_evolution_83511932.dat	0.000030000000	0.000800000000	6	5	0.800000
Clonal_evolution_83514286.dat	0.000003000000	0.000300000000	2	1	0.000000
Clonal_evolution_83515266.dat	0.000040000000	0.000600000000	7	6	0.833333
Clonal_evolution_8351686.dat	0.000000300000	0.000700000000	1	1	0.000000
Clonal_evolution_83517007.dat	0.000003000000	0.007000000000	1	1	0.000000
Clonal_evolution_8351915.dat	0.000001000000	0.010000000000	1	1	0.000000
Clonal_evolution_83520426.dat	0.000000100000	0.000500000000	1	1	0.000000
Clonal_evolution_8352075.dat	0.000300000000	0.900000000000	1	1	0.000000
Clonal_evolution_83522892.dat	0.000000700000	0.002000000000	1	1	0.000000
Clonal_evolution_83525078.dat	0.000000800000	0.006000	1	1	0.000000
Clonal_evolution_83527142.dat	0.000000200000	0.000600000000	1	1	0.000000
Clonal_evolution_83527604.dat	0.000030000000	0.000400000000	5	3	0.583333
Clonal_evolution_83528321.dat	0.000006000000	0.000900000000	1	1	0.000000
Clonal_evolution_83529317.dat	0.000080000000	0.000400000000	15	10	0.892857
Clonal_evolution_8352960.dat	0.000002000000	0.000900000000	1	1	0.000000
Clonal_evolution_83530207.dat	0.000060000000	0.009000	2	1	0.000000
Clonal_evolution_83531211.dat	0.000006000000	0.005000000000	2	1	0.000000
Clonal_evolution_83533397.dat	0.000004000000	0.006000000000	1	1	0.000000
Clonal_evolution_83534406.dat	0.000600000000	0.001000000000	7	6	0.833333
Clonal_evolution_83538749.dat	0.000000300000	0.100000000000	1	1	0.000000
Clonal_evolution_83545298.dat	0.000400000000	0.000100000000	1	1	0.000000
Clonal_evolution_83546247.dat	0.000070000000	0.002000000000	4	2	0.500000
Clonal_evolution_83551387.dat	0.000030000000	0.009000	2	1	0.000000
Clonal_evolution_83554536.dat	0.000006000000	0.050000000000	1	1	0.000000
Clonal_evolution_83554998.dat	0.000004000000	0.005000000000	1	1	0.000000
Clonal_evolution_83555776.dat	0.000003000000	0.007000000000	1	1	0.000000
Clonal_evolution_83558963.dat	0.000050000000	0.003000	1	1	0.000000
Clonal_evolution_83562637.dat	0.000040000000	0.900000000000	1	1	0.000000
Clonal_evolution_83564598.dat	0.000008000000	0.000300000000	3	2	0.500000
Clonal_evolution_83565940.dat	0.000010000000	0.050000000000	1	1	0.000000
Clonal_evolution_83566318.dat	0.000003000000	0.100000000000	1	1	0.000000
Clonal_evolution_83567104.dat	0.000040000000	0.004000000000	3	2	0.500000
Clonal_evolution_83568478.dat	0.000001000000	0.005000000000	1	1	0.000000
Clonal_evolution_8357188.dat	0.000003000000	0.000800000000	1	1	0.000000
Clonal_evolution_83574826.dat	0.001000000000	0.002000000000	7	4	0.666667
Clonal_evolution_83575566.dat	0.000000800000	0.000100000000	1	1	0.000000
Clonal_evolution_83581346.dat	0.000005000000	0.500000000000	1	1	0.000000
Clonal_evolution_83581380.dat	0.000000800000	0.000700000000	1	1	0.000000
Clonal_evolution_83582309.dat	0.000060000000	0.001000000000	8	7	0.857143
Clonal_evolution_83588428.dat	0.000010000000	0.000300000000	5	4	0.750000
Clonal_evolution_83589518.dat	0.000000100000	0.000100000000	1	1	0.000000
Clonal_evolution_8359214.dat	0.000000500000	0.000100000000	1	1	0.000000
Clonal_evolution_83592924.dat	0.000070000000	0.050000000000	1	1	0.000000
Clonal_evolution_83593783.dat	0.000003000000	0.000900000000	3	2	0.500000
Clonal_evolution_83593932.dat	0.000000800000	0.000200000000	2	1	0.000000
Clonal_evolution_83594424.dat	0.000010000000	0.000200000000	3	2	0.500000
Clonal_evolution_83597825.dat	0.000000700000	0.000100000000	2	1	0.000000
Clonal_evolution_83599488.dat	0.000000900000	0.003000000000	1	1	0.000000
Clonal_evolution_83600922.dat	0.000060000000	0.000100000000	9	6	0.791667
Clonal_evolution_8360410.dat	0.000200000000	0.000500000000	10	7	0.809524
Clonal_evolution_83604396.dat	0.000090000000	0.006000000000	3	2	0.500000
Clonal_evolution_83605141.dat	0.000001	0.006000	1	1	0.000000
Clonal_evolution_83620994.dat	0.000003000000	0.000400000000	2	1	0.000000
Clonal_evolution_83621119.dat	0.000000500000	0.000500000000	3	2	0.500000
Clonal_evolution_83621283.dat	0.000003000000	0.100000000000	1	1	0.000000
Clonal_evolution_83621860.dat	0.000006000000	0.050000000000	1	1	0.000000
Clonal_evolution_83621871.dat	0.000004000000	0.009000	1	1	0.000000
Clonal_evolution_8362367.dat	0.000080000000	0.005000000000	6	4	0.750000
Clonal_evolution_83635987.dat	0.000000600000	0.007000000000	1	1	0.000000
Clonal_evolution_83637307.dat	0.000009000000	0.010000000000	3	2	0.500000
Clonal_evolution_8364496.dat	0.000000900000	0.001000000000	1	1	0.000000
Clonal_evolution_83647085.dat	0.000040000000	0.003000000000	3	2	0.500000
Clonal_evolution_83647677.dat	0.000060000000	0.000400000000	9	6	0.833333
Clonal_evolution_83649987.dat	0.000800000000	0.000600000000	2	1	0.000000
Clonal_evolution_83650679.dat	0.000004000000	0.002000000000	2	1	0.000000
Clonal_evolution_83651510.dat	0.000000300000	0.000400000000	1	1	0.000000
Clonal_evolution_83652815.dat	0.000002000000	0.002000000000	1	1	0.000000
Clonal_evolution_83659440.dat	0.000009000000	0.001000000000	2	1	0.000000
Clonal_evolution_8366155.dat	0.000020000000	0.000700000000	6	4	0.600000
Clonal_evolution_83663618.dat	0.000000800000	0.050000000000	1	1	0.000000
Clonal_evolution_83668748.dat	0.000000800000	0.100000000000	1	1	0.000000
Clonal_evolution_83671785.dat	0.000010000000	0.003000000000	2	1	0.000000
Clonal_evolution_83673449.dat	0.000000800000	0.004000000000	1	1	0.000000
Clonal_evolution_83673825.dat	0.000090000000	0.007000000000	2	1	0.000000
Clonal_evolution_83674369.dat	0.000030000000	0.000300000000	3	2	0.500000
Clonal_evolution_83676960.dat	0.000800000000	0.007000000000	7	3	0.555556
Clonal_evolution_83677286.dat	0.000010000000	0.050000000000	1	1	0.000000
Clonal_evolution_83678718.dat	0.000008000000	0.002000000000	2	1	0.000000
Clonal_evolution_83682515.dat	0.000000200000	0.000900000000	1	1	0.000000
Clonal_evolution_83682764.dat	0.000003000000	0.000700000000	3	2	0.500000
Clonal_evolution_83684897.dat	0.000030000000	0.002000000000	3	2	0.500000
Clonal_evolution_83685528.dat	0.000080000000	0.004000000000	4	3	0.666667
Clonal_evolution_83698568.dat	0.000080000000	0.500000000000	1	1	0.000000
Clonal_evolution_8370431.dat	0.000070000000	0.000500000000	6	4	0.750000
Clonal_evolution_83705971.dat	0.000000900000	0.006000000000	1	1	0.000000
Clonal_evolution_83707938.dat	0.000008000000	0.100000000000	1	1	0.000000
